developer,total_games,average_owner,median_owner,total_revenue,mean_revenue,median_revenue,std_dev_revenue,mean_approval,median_approval,std_dev_approval,rank_score
SDP Games,1,350000.0,350000.0,2796500.0,2796500.0,2796500.0,0.0,0.7190201729106628,0.7190201729106628,0.0,0.6869796507291998
PolyDigital,1,35000.0,35000.0,167650.0,167650.0,167650.0,0.0,0.7197986577181208,0.7197986577181208,0.0,0.6865933134732113
Owlcat Games,1,350000.0,350000.0,12246500.0,12246500.0,12246500.0,0.0,0.7142184002827188,0.7142184002827188,0.0,0.6860205991862928
Tomoaki Sugeno,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.7187045123726347,0.7187045123726347,0.0,0.6859180872289303
Ubisoft Paris,2,1850000.0,925000.0,67356500.0,33678250.0,33678250.0,41446003.3190777,0.690676075538372,0.690676075538372,0.05206904547898171,0.6856550664715614
Pixel Titans,1,350000.0,350000.0,3986500.0,3986500.0,3986500.0,0.0,0.7171893147502904,0.7171893147502904,0.0,0.6854218325090264
GameChanger Studio,1,35000.0,35000.0,398650.0,398650.0,398650.0,0.0,0.7185314685314685,0.7185314685314685,0.0,0.6852223333134966
Farsky Interactive,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.7183570829840737,0.7183570829840737,0.0,0.6851166890075998
S.C. 16 BIT NIGHTS S.R.L.,1,750000.0,750000.0,1192500.0,1192500.0,1192500.0,0.0,0.7180480247869868,0.7180480247869868,0.0,0.6850479295648418
Sonic Team,2,500000.0,250000.0,8245000.0,4122500.0,4122500.0,1589576.0441073591,0.7148996902317586,0.7148996902317586,0.13371713891946263,0.6848422432392135
Misc Games,1,75000.0,75000.0,1349249.9999999998,1349249.9999999998,1349249.9999999998,0.0,0.7177798682972719,0.7177798682972719,0.0,0.6848110972138435
Ubisoft Toronto,3,5000000.0,750000.0,93950000.0,31316666.666666668,37492500.0,16383822.11461457,0.6954135958828457,0.6783827712312068,0.13170524524064797,0.6843853739234684
Phr00t's Software,1,75000.0,75000.0,374250.0,374250.0,374250.0,0.0,0.7176015473887815,0.7176015473887815,0.0,0.6841204470235576
Team17 Software Ltd. ,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.716528162511542,0.716528162511542,0.0,0.6838862037040092
Creative Assembly,2,3000000.0,1500000.0,59970000.0,29985000.0,29985000.0,21213203.435596425,0.6920449126368403,0.6920449126368403,0.33099100299259115,0.6836102481669493
Ubisoft  Shanghaï,2,700000.0,350000.0,10318000.0,5159000.0,5159000.0,1113693.1803688116,0.712844883406638,0.712844883406638,0.07467908317020744,0.6834581811218313
Deck13,2,500000.0,250000.0,11445000.0,5722500.0,5722500.0,4276581.812616239,0.7122904975277247,0.7122904975277247,0.04361942287980681,0.683365217054763
I-deal Games,1,350000.0,350000.0,1746500.0,1746500.0,1746500.0,0.0,0.7160883280757098,0.7160883280757098,0.0,0.6830249237634276
Limbic Entertainment,2,185000.0,92500.0,6540650.0,3270325.0,3270325.0,3858222.0855272184,0.7135016231114217,0.7135016231114217,0.19377011409831288,0.682361786732699
FX Bilodeau,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.7152209492635024,0.7152209492635024,0.0,0.6812664519149788
Jongwoo Kim,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.7152209492635024,0.7152209492635024,0.0,0.6812664519149788
Tanya Short,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.7152209492635024,0.7152209492635024,0.0,0.6812664519149788
Erica Lahaie,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.7152209492635024,0.7152209492635024,0.0,0.6812664519149788
Vertigo Games,2,385000.0,192500.0,11021150.0,5510575.0,5510575.0,7051162.755975074,0.7106214218762217,0.7106214218762217,0.19981460706819862,0.6811997353250782
Game-Labs,2,500000.0,250000.0,8345000.0,4172500.0,4172500.0,461033.621333629,0.7114772772960585,0.7114772772960585,0.14957302748081522,0.6808807065727743
Thorngames,1,350000.0,350000.0,591500.0,591500.0,591500.0,0.0,0.714041095890411,0.714041095890411,0.0,0.6800550576812918
AlphaSoft LLC,1,75000.0,75000.0,696749.9999999999,696749.9999999999,696749.9999999999,0.0,0.7130376344086021,0.7130376344086021,0.0,0.6789310339766997
Ubisoft San Francisco,1,350000.0,350000.0,17496500.0,17496500.0,17496500.0,0.0,0.7058480385008021,0.7058480385008021,0.0,0.6788044325122229
Eko Software,3,2400000.0,750000.0,25776000.0,8592000.0,8242500.0,7724182.529562594,0.693643111775844,0.7020737882806848,0.13572420885754785,0.6784713534454189
Hammerfall Publishing,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.7121771217712177,0.7121771217712177,0.0,0.6781111361079164
Gaijin Entertainment,2,1100000.0,550000.0,7689000.0,3844500.0,3844500.0,1977070.560197587,0.7092483248883259,0.7092483248883259,0.13351213423609667,0.6779443848791161
Blue Fiddich制作组,1,35000.0,35000.0,59150.0,59150.0,59150.0,0.0,0.7122557726465364,0.7122557726465364,0.0,0.6776997375290175
EasyWays Team,1,350000.0,350000.0,976500.0,976500.0,976500.0,0.0,0.7114803625377644,0.7114803625377644,0.0,0.6772441711528622
inXile Entertainment,5,1435000.0,150000.0,27115650.0,5423130.0,2446500.0,7179017.031216739,0.7290416080025758,0.70042194092827,0.06914676883129965,0.6771972584832645
托更的修罗,1,35000.0,35000.0,101150.0,101150.0,101150.0,0.0,0.7112676056338029,0.7112676056338029,0.0,0.6765623918990845
Akella,1,75000.0,75000.0,749250.0,749250.0,749250.0,0.0,0.7103448275862069,0.7103448275862069,0.0,0.6758011022864499
Electronic Arts,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.7008080366892334,0.7008080366892334,0.0,0.6753621364603805
DigitalDNA Games LLC,1,350000.0,350000.0,976500.0,976500.0,976500.0,0.0,0.7097796798224758,0.7097796798224758,0.0,0.6752510354972129
Spiders,4,1200000.0,350000.0,16888000.0,4222000.0,4021500.0,725718.7242083993,0.6986846991970584,0.7027599030811562,0.030799452141749215,0.674884646630517
Urban Games,2,700000.0,350000.0,14693000.0,7346500.0,7346500.0,2969848.4809834994,0.7036833079398481,0.7036833079398481,0.10406663112143741,0.6748824786860711
Old B1ood,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.7091485986250661,0.7091485986250661,0.0,0.6748434104963492
1C Game Studios,1,150000.0,150000.0,5998500.0,5998500.0,5998500.0,0.0,0.7063848920863309,0.7063848920863309,0.0,0.6737534174684962
777 Studios,1,150000.0,150000.0,5998500.0,5998500.0,5998500.0,0.0,0.7063848920863309,0.7063848920863309,0.0,0.6737534174684962
Tribute Games Inc.,3,775000.0,350000.0,6767250.0,2255750.0,824250.0,2590852.9845400336,0.7245971916311658,0.7060367454068242,0.0344165007397362,0.6737251769675652
Daylight Studios,2,225000.0,112500.0,2547750.0,1273875.0,1273875.0,529799.7558040207,0.7069461770671643,0.7069461770671643,0.04453801056520862,0.6727064991357629
Носков Сергей,1,150000.0,150000.0,898500.0,898500.0,898500.0,0.0,0.7076356329537843,0.7076356329537843,0.0,0.6726997606775346
IllFonic,1,750000.0,750000.0,11617500.0,11617500.0,11617500.0,0.0,0.7030786283834519,0.7030786283834519,0.0,0.6726544733411128
Factor 5,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.706766917293233,0.706766917293233,0.0,0.6724809755020373
2K Australia,3,10500000.0,3500000.0,188895000.0,62965000.0,48965000.0,37040518.35490427,0.6320767408541238,0.6281855804835548,0.13513500805756046,0.6724604455552005
"Forward Development, Ltd.",1,150000.0,150000.0,3076500.0000000005,3076500.0000000005,3076500.0000000005,0.0,0.7062445030782761,0.7062445030782761,0.0,0.672145374378646
Goblinz Studio,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.7073170731707317,0.7073170731707317,0.0,0.6720725709661645
"Schine, GmbH",1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.7057926829268293,0.7057926829268293,0.0,0.6719962500187379
Dynamic Pixels,1,150000.0,150000.0,3568500.0,3568500.0,3568500.0,0.0,0.7052049746660525,0.7052049746660525,0.0,0.6711701419885576
Little Green Men Games,1,750000.0,750000.0,20242500.0,20242500.0,20242500.0,0.0,0.6981233243967828,0.6981233243967828,0.0,0.6711079263044454
Full Control Studios,2,500000.0,250000.0,10094999.999999998,5047499.999999999,5047499.999999999,2261327.486234579,0.7023448773448774,0.7023448773448774,0.004540584669956919,0.671042406761995
Andrew Gilmour,1,150000.0,150000.0,1498500.0,1498500.0,1498500.0,0.0,0.7057522123893806,0.7057522123893806,0.0,0.6707888723284886
Boneloaf,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.6956364201045603,0.6956364201045603,0.0,0.6693011979210536
Corbie Games,1,75000.0,75000.0,1424249.9999999998,1424249.9999999998,1424249.9999999998,0.0,0.7044334975369458,0.7044334975369458,0.0,0.6692067078939399
ColdGames,1,150000.0,150000.0,1588500.0,1588500.0,1588500.0,0.0,0.7034120734908137,0.7034120734908137,0.0,0.6680907796435088
Robotality,2,70000.0,35000.0,804300.0,402150.0,402150.0,74246.21202458748,0.7036663216011042,0.7036663216011042,0.10395543275518586,0.6680013420465045
Wonderstruck,1,35000.0,35000.0,1154650.0,1154650.0,1154650.0,0.0,0.7034777303233679,0.7034777303233679,0.0,0.667953398455089
DNVR Prod,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.7035688273852877,0.7035688273852877,0.0,0.6676372096201313
Full Control,3,535000.0,150000.0,10619649.999999998,3539883.3333333326,3448499.9999999995,3061947.9160876214,0.6208869230608361,0.6991341991341992,0.14112584243502457,0.6675387987311961
Krealit,1,150000.0,150000.0,838500.0,838500.0,838500.0,0.0,0.7024185068349106,0.7024185068349106,0.0,0.6665558457760906
Nearga,1,150000.0,150000.0,2998499.9999999995,2998499.9999999995,2998499.9999999995,0.0,0.7009294696555495,0.7009294696555495,0.0,0.6658778235554453
Shiver Games,2,900000.0,450000.0,7491000.0,3745500.0,3745500.0,2117077.702872523,0.6985555292446128,0.6985555292446128,0.1503627491133128,0.665315018820143
Avatar Creations,1,35000.0,35000.0,139650.0,139650.0,139650.0,0.0,0.7010785824345146,0.7010785824345146,0.0,0.6646402626442598
Code Club AB,1,350000.0,350000.0,7871499.999999999,7871499.999999999,7871499.999999999,0.0,0.6967441860465117,0.6967441860465117,0.0,0.6633801660688594
Ubisoft Sofia,2,500000.0,250000.0,8494999.999999998,4247499.999999999,4247499.999999999,2402748.8424718883,0.694811571808739,0.694811571808739,0.1666535776128459,0.6614232339578098
FreezeNova,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6977211796246648,0.6977211796246648,0.0,0.6607731198414016
"Gaslamp Games, Inc.",2,785000.0,392500.0,3422150.0,1711075.0,1711075.0,1281878.5282740328,0.6962451903690556,0.6962451903690556,0.34879143268068047,0.6605973154019434
Ionized Games,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.6965428937259923,0.6965428937259923,0.0,0.6595512863498866
Guy Godin,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.6958614051973051,0.6958614051973051,0.0,0.6592713236242329
Triskell Interactive,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.6954933008526187,0.6954933008526187,0.0,0.6582847202762928
Gaming Minds Studios,3,575000.0,150000.0,10619250.0,3539750.0,3496500.0,2437412.806132765,0.6460728962321617,0.6911976911976911,0.1888915370213877,0.6582373147608732
Choice Provisions,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.6939890710382514,0.6939890710382514,0.0,0.6581628644559409
Konsordo,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.6944208439535542,0.6944208439535542,0.0,0.657064324480699
Rogue Factor,1,350000.0,350000.0,10496500.0,10496500.0,10496500.0,0.0,0.69021113243762,0.69021113243762,0.0,0.6570204649332951
Southend,1,750000.0,750000.0,5992500.0,5992500.0,5992500.0,0.0,0.6920600858369099,0.6920600858369099,0.0,0.6569623236223412
Games With Dragons In,1,150000.0,150000.0,238500.0,238500.0,238500.0,0.0,0.6941838649155723,0.6941838649155723,0.0,0.6566087485519648
5 Lives Studios,1,750000.0,750000.0,17242500.0,17242500.0,17242500.0,0.0,0.6863517060367454,0.6863517060367454,0.0,0.6558299902604985
Bulkhead Interactive,2,700000.0,350000.0,10843000.0,5421500.0,5421500.0,247487.37341529163,0.6887404884249317,0.6887404884249317,0.24370149035051625,0.6554681021909015
Broken Rules,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.692090395480226,0.692090395480226,0.0,0.6552460673771672
Rising Star Games,1,350000.0,350000.0,6996499.999999999,6996499.999999999,6996499.999999999,0.0,0.6899119837508463,0.6899119837508463,0.0,0.654940820718172
Entrada Interactive LLC,1,750000.0,750000.0,14617499.999999998,14617499.999999998,14617499.999999998,0.0,0.6858653311074012,0.6858653311074012,0.0,0.6539631873126913
Spell Helix,1,75000.0,75000.0,59250.0,59250.0,59250.0,0.0,0.6915285451197053,0.6915285451197053,0.0,0.6534082622063213
Data Realms,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.6820467964137328,0.6820467964137328,0.0,0.6533746742482063
Tomasz Wacławek,1,150000.0,150000.0,1498500.0,1498500.0,1498500.0,0.0,0.6907032181168057,0.6907032181168057,0.0,0.653152021670403
Digerati Distribution,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.6908698777857656,0.6908698777857656,0.0,0.653125033630485
Petroglyph,3,2000000.0,350000.0,33605000.0,11201666.666666666,8046499.999999999,10806896.667560643,0.7568863501872952,0.6770742989303267,0.161533588929581,0.6530405450787232
Squeaky Wheel Studio Inc,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.6910112359550562,0.6910112359550562,0.0,0.6530319101677651
Real Dynamics,1,350000.0,350000.0,976500.0,976500.0,976500.0,0.0,0.6904176904176904,0.6904176904176904,0.0,0.6525595180847866
Extend Studio,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.6903304773561811,0.6903304773561811,0.0,0.6522705699275353
Afterthought LLC,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.6882626380011622,0.6882626380011622,0.0,0.6521433233909223
Key17 Games,1,350000.0,350000.0,696500.0,696500.0,696500.0,0.0,0.6894329896907216,0.6894329896907216,0.0,0.6512671619069764
IV Productions,1,35000.0,35000.0,454650.0,454650.0,454650.0,0.0,0.689171974522293,0.689171974522293,0.0,0.6508417844439304
Leonard Menchiari,1,35000.0,35000.0,454650.0,454650.0,454650.0,0.0,0.689171974522293,0.689171974522293,0.0,0.6508417844439304
Super Mega Team,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.6888888888888889,0.6888888888888889,0.0,0.650692606843855
Krystian Majewski,1,350000.0,350000.0,1536500.0,1536500.0,1536500.0,0.0,0.6883561643835616,0.6883561643835616,0.0,0.6504201362695323
Power Up to Maximum,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.6880466472303207,0.6880466472303207,0.0,0.6498163144710615
Liens,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.6880466472303207,0.6880466472303207,0.0,0.6498163144710615
Reality Pump Studios,3,3750000.0,1500000.0,27712500.0,9237500.0,10485000.0,2842097.5968463854,0.6635258361695602,0.6766304347826086,0.05982287183813487,0.649609368398146
HeroCraft,1,75000.0,75000.0,1349249.9999999998,1349249.9999999998,1349249.9999999998,0.0,0.6865671641791045,0.6865671641791045,0.0,0.6482309915139998
Black Eye Games,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.6860254083484574,0.6860254083484574,0.0,0.6480403174164555
Utopian World of Sandwiches,1,350000.0,350000.0,591500.0,591500.0,591500.0,0.0,0.6864244741873805,0.6864244741873805,0.0,0.6476894242153516
ProjectorGames,2,500000.0,250000.0,2895000.0,1447500.0,1447500.0,72124.89168102785,0.6853599286176546,0.6853599286176546,0.07799252163169547,0.6475797812504729
EA Black Box,1,350000.0,350000.0,3496500.0,3496500.0,3496500.0,0.0,0.6850233100233101,0.6850233100233101,0.0,0.6474824271813757
Egosoft,3,1250000.0,350000.0,26737500.0,8912500.0,8746500.0,3000445.966852261,0.6482099239447798,0.6748245114778979,0.2235068414492426,0.6470112299150916
Tiger and Squid,1,150000.0,150000.0,1498500.0,1498500.0,1498500.0,0.0,0.6850551654964895,0.6850551654964895,0.0,0.6465327181628548
Tindalos Interactive,3,500000.0,75000.0,11932500.0,3977500.0,2624250.0,4256876.473718729,0.5997377881256157,0.6799018514387687,0.1863253874685415,0.6456477843782116
Playsaurus,1,150000.0,150000.0,3568500.0,3568500.0,3568500.0,0.0,0.6826446280991736,0.6826446280991736,0.0,0.6447302712578062
WOLCEN Studio,1,150000.0,150000.0,4198500.0,4198500.0,4198500.0,0.0,0.6809186415831908,0.6809186415831908,0.0,0.6430187101007432
Deck13 Hamburg,1,150000.0,150000.0,2698499.9999999995,2698499.9999999995,2698499.9999999995,0.0,0.6814469078179697,0.6814469078179697,0.0,0.6428967952553158
Slipgate Ironworks™,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.680891417733523,0.680891417733523,0.0,0.6428129114210162
ZeroBit Games,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.6822429906542056,0.6822429906542056,0.0,0.6427923421750045
大好网,2,225000.0,112500.0,1205250.0,602625.0,602625.0,672988.8789942967,0.681862722722929,0.681862722722929,0.1330611310136205,0.6426464263180693
Rosebud Games,1,150000.0,150000.0,238500.0,238500.0,238500.0,0.0,0.6820512820512821,0.6820512820512821,0.0,0.6423898214795897
Coreplay GmbH,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.6790697674418604,0.6790697674418604,0.0,0.6413696276716685
Bigmoon Studios,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.6790697674418604,0.6790697674418604,0.0,0.6413696276716685
Rockstar Toronto,1,3500000.0,3500000.0,69965000.0,69965000.0,69965000.0,0.0,0.650592622678433,0.650592622678433,0.0,0.6399674183301329
Pantumaca Barcelona,1,150000.0,150000.0,1393499.9999999998,1393499.9999999998,1393499.9999999998,0.0,0.6788025889967637,0.6788025889967637,0.0,0.6391530639921186
Dani Navarro,1,150000.0,150000.0,1393499.9999999998,1393499.9999999998,1393499.9999999998,0.0,0.6788025889967637,0.6788025889967637,0.0,0.6391530639921186
@CarlosGameDev,1,150000.0,150000.0,1393499.9999999998,1393499.9999999998,1393499.9999999998,0.0,0.6788025889967637,0.6788025889967637,0.0,0.6391530639921186
Luka Nieto,1,150000.0,150000.0,1393499.9999999998,1393499.9999999998,1393499.9999999998,0.0,0.6788025889967637,0.6788025889967637,0.0,0.6391530639921186
Brilliant Game Studios,1,350000.0,350000.0,3986500.0,3986500.0,3986500.0,0.0,0.6758769822200865,0.6758769822200865,0.0,0.6370053452690649
Twistplay,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.6771653543307087,0.6771653543307087,0.0,0.6369530688759034
Rodeo Games,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.6771653543307087,0.6771653543307087,0.0,0.6369530688759034
Snowbird Games,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.6678082191780822,0.6678082191780822,0.0,0.6366876016279163
Noumena Studios,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.6767537826685007,0.6767537826685007,0.0,0.636581505408653
Mighty Rabbit Studios,2,500000.0,250000.0,4895000.0,2447500.0,2447500.0,1978484.77375996,0.6746325826072661,0.6746325826072661,0.2102349469535371,0.635995768942593
The Farm 51,3,1250000.0,350000.0,22491000.0,7497000.0,8400000.0,6494256.366205447,0.6877522264040098,0.6662546353522868,0.07135658746098436,0.6348698243844084
Ivory Tower in collaboration with Ubisoft Reflections,1,350000.0,350000.0,9096500.0,9096500.0,9096500.0,0.0,0.6715550832447751,0.6715550832447751,0.0,0.6344646613623963
Snowed In Studios,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.6748582230623819,0.6748582230623819,0.0,0.6341009939431277
Ragequit Corporation,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.6735751295336787,0.6735751295336787,0.0,0.6330044490314972
Benjamin Rivers Inc.,1,350000.0,350000.0,696500.0,696500.0,696500.0,0.0,0.6735979836168872,0.6735979836168872,0.0,0.6327091352218941
Liquid Entertainment,1,350000.0,350000.0,1746500.0,1746500.0,1746500.0,0.0,0.6721915285451197,0.6721915285451197,0.0,0.6315795391971091
Toge Productions,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.672463768115942,0.672463768115942,0.0,0.6312947835390985
Instinct Games,2,9000000.0,4500000.0,373110000.0,186555000.0,186555000.0,213362400.15522885,0.5152068146167772,0.5152068146167772,0.24054460552204032,0.6310586310934396
Blind Squirrel,4,7225000.0,1825000.0,88802750.0,22200687.5,19356750.0,23551047.665456943,0.666797426536495,0.6349650643850795,0.16723801539670594,0.630958647935647
Konstantin Koshutin,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.6715654952076677,0.6715654952076677,0.0,0.6306729465338767
Games Farm,2,185000.0,92500.0,4673150.0,2336575.0,2336575.0,1572499.4153417035,0.6695854434597188,0.6695854434597188,0.1349973427249472,0.6299711159613366
Team Fusion Simulations,1,75000.0,75000.0,1461749.9999999998,1461749.9999999998,1461749.9999999998,0.0,0.6705653021442495,0.6705653021442495,0.0,0.6295329926825934
Fenix Fire Entertainment,1,350000.0,350000.0,6646499.999999999,6646499.999999999,6646499.999999999,0.0,0.6678970681290867,0.6678970681290867,0.0,0.628967269043654
McMagic Productions s.r.o.,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.6699889258028793,0.6699889258028793,0.0,0.6283945597956154
Perun Creative,1,35000.0,35000.0,489650.0,489650.0,489650.0,0.0,0.6698113207547169,0.6698113207547169,0.0,0.6281691228806425
oddonegames,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.6680229053646776,0.6680229053646776,0.0,0.6269420665402965
ClockStone Studios,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.6653919694072657,0.6653919694072657,0.0,0.6239565243734292
InSayn,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6661442006269592,0.6661442006269592,0.0,0.623766097795353
4 Head Studios,1,750000.0,750000.0,6742500.0,6742500.0,6742500.0,0.0,0.6626506024096386,0.6626506024096386,0.0,0.6228660356183792
Holospark,1,75000.0,75000.0,1784250.0,1784250.0,1784250.0,0.0,0.664208735110607,0.664208735110607,0.0,0.6222426570591246
Sloclap,1,350000.0,350000.0,8746500.0,8746500.0,8746500.0,0.0,0.6607770200454639,0.6607770200454639,0.0,0.6216602746468176
Variable State,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.6639105058365758,0.6639105058365758,0.0,0.6215296719543798
Estelion,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.6632064590542099,0.6632064590542099,0.0,0.6204615003294797
"Bimboosoft Co.,Ltd.",1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6630109670987039,0.6630109670987039,0.0,0.6200940669065212
CharlieH,2,700000.0,350000.0,553000.0,276500.0,276500.0,0.0,0.6625789306502814,0.6625789306502814,0.044383106212969356,0.6197243317814671
SOFF Games,1,350000.0,350000.0,3146500.0,3146500.0,3146500.0,0.0,0.6606778276847693,0.6606778276847693,0.0,0.6187775396854681
Saibot Studios,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.6594202898550725,0.6594202898550725,0.0,0.6160083216013613
Section Studios,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.6562902533276084,0.6562902533276084,0.0,0.6128954340961115
Eidos Studio Hungary,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.6547770700636942,0.6547770700636942,0.0,0.6115162648396505
Daedalic Studio West,1,75000.0,75000.0,2024249.9999999998,2024249.9999999998,2024249.9999999998,0.0,0.6539984164687253,0.6539984164687253,0.0,0.6103951144214693
Digital Extremes,3,8500000.0,3500000.0,131415000.0,43805000.0,48965000.0,12095734.785452269,0.6682308548600705,0.599064302034599,0.21250180867210114,0.6099354161415743
Spiral Game Studios,2,3850000.0,1925000.0,3041500.0,1520750.0,1520750.0,1759635.2249827236,0.6518154122450728,0.6518154122450728,0.13148803126663874,0.6083392532372376
exosyphen studios,2,700000.0,350000.0,553000.0,276500.0,276500.0,0.0,0.6523273045108974,0.6523273045108974,0.010913267705520839,0.6077098146683639
"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",1,350000.0,350000.0,5946499.999999999,5946499.999999999,5946499.999999999,0.0,0.6497722095671982,0.6497722095671982,0.0,0.6073798114099682
Periscope Games,1,150000.0,150000.0,3675000.0,3675000.0,3675000.0,0.0,0.6499437570303712,0.6499437570303712,0.0,0.6064587029420548
Straight Right,1,150000.0,150000.0,2548499.9999999995,2548499.9999999995,2548499.9999999995,0.0,0.6492082825822169,0.6492082825822169,0.0,0.6050402466224754
The Binary Mill,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.647244094488189,0.647244094488189,0.0,0.6016271289033904
Pearl Abyss,1,1500000.0,1500000.0,11985000.0,11985000.0,11985000.0,0.0,0.6422092445328031,0.6422092445328031,0.0,0.6014994141161751
Bitbox Ltd.,1,350000.0,350000.0,5421500.0,5421500.0,5421500.0,0.0,0.6449487554904831,0.6449487554904831,0.0,0.6014675481336987
Flump Studios,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.6463104325699746,0.6463104325699746,0.0,0.6010749707466629
Liquid Dragon Studios,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.646484375,0.646484375,0.0,0.6007363959589368
RVL Games,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6446104589114194,0.6446104589114194,0.0,0.5985293690234587
Dreampainters,1,350000.0,350000.0,2796500.0,2796500.0,2796500.0,0.0,0.6422823701536211,0.6422823701536211,0.0,0.5970458556501481
2K Boston,1,3500000.0,3500000.0,34965000.0,34965000.0,34965000.0,0.0,0.6281855804835548,0.6281855804835548,0.0,0.5964166815365921
Rubycone,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.6416309012875536,0.6416309012875536,0.0,0.5961094535118455
Code Horizon,1,350000.0,350000.0,5421500.0,5421500.0,5421500.0,0.0,0.6399355228692323,0.6399355228692323,0.0,0.5955922295938827
City Interactive,2,3000000.0,1500000.0,19470000.0,9735000.0,9735000.0,1060660.1717798214,0.6334183459303891,0.6334183459303891,0.11287492651033189,0.5948945182686242
Codemasters Studios,1,750000.0,750000.0,5242500.0,5242500.0,5242500.0,0.0,0.6384039900249376,0.6384039900249376,0.0,0.5937089024474151
2K Marin,2,7000000.0,3500000.0,101430000.0,50715000.0,50715000.0,2474873.7341529164,0.5969709285282752,0.5969709285282752,0.13865174956365353,0.5926690151626866
Mindillusion,1,150000.0,150000.0,2848499.9999999995,2848499.9999999995,2848499.9999999995,0.0,0.6373796957466625,0.6373796957466625,0.0,0.5913257959371713
Dovetail Games,1,1500000.0,1500000.0,52485000.0,52485000.0,52485000.0,0.0,0.6163635056438277,0.6163635056438277,0.0,0.5912168048865661
PlayWay S.A.,2,900000.0,450000.0,5991000.0,2995500.0,2995500.0,1056417.531092702,0.6348841195370158,0.6348841195370158,0.25855971103780756,0.5899535181004205
Kaos Studios,2,3850000.0,1925000.0,55961500.0,27980750.0,27980750.0,34625958.41453345,0.6108995315774313,0.6108995315774313,0.016737542133272137,0.5865306784038242
